"Games","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","Hand_OBP","Hand_SLG","Hand_BABIP","Hand_ISO","Hand_SBPerG","P_OPS","AL","SameTeam","weight","height","age","bats_right","bats_switch"
149,486,59,149,24,11,2,49,22,5,56,95,13,6,2,5,6,0.382,0.414,0.373,0.107,0.147651006711409,0.75,0,1,165,72,28,0,0
148,562,111,189,28,9,6,74,34,11,62,65,0,1,0,3,3,0.401,0.45,0.37,0.114,0.22972972972973,0.509,0,1,190,71,26,0,0
25,44,2,8,0,0,0,3,0,0,1,7,0,0,6,0,2,0.2,0.182,0.216,0,0,1.25,0,1,190,72,25,1,0
26,53,6,12,1,0,3,5,0,0,3,10,0,0,0,1,1,0.263,0.415,0.22,0.189,0,0.667,1,0,175,73,36,0,0
95,124,15,25,5,1,1,13,1,2,27,11,0,0,1,1,4,0.342,0.282,0.212,0.081,0.0105263157894737,0,0,1,180,71,30,0,0
129,440,62,140,38,4,5,53,5,5,41,39,5,2,1,7,9,0.373,0.457,0.335,0.139,0.0387596899224806,1.911,0,1,175,73,31,0,0
42,79,4,14,3,1,1,8,0,0,2,24,0,0,1,1,0,0.195,0.278,0.236,0.101,0,1,0,1,205,76,38,0,0
33,67,5,11,1,0,0,4,0,0,6,20,0,0,6,0,2,0.233,0.179,0.234,0.015,0,0,0,1,200,77,34,1,0
84,136,15,31,5,1,3,20,0,1,22,24,1,1,1,4,2,0.331,0.346,0.248,0.118,0,0,0,1,180,72,31,0,0
149,533,74,162,28,1,21,95,1,2,50,107,2,11,0,11,11,0.369,0.478,0.339,0.174,0.00671140939597315,1.061,0,1,220,73,26,1,0
18,46,4,10,2,0,0,3,0,1,4,3,1,0,0,1,2,0.275,0.261,0.227,0.043,0,0.695,1,1,180,71,29,1,0
146,531,75,175,37,6,6,68,29,12,42,59,8,4,0,9,10,0.377,0.456,0.356,0.126,0.198630136986301,0.593,0,1,175,75,27,1,0
95,267,24,61,13,3,5,34,0,0,16,45,1,0,9,3,2,0.269,0.356,0.255,0.127,0,0.708,1,1,190,70,28,1,0
130,121,30,30,7,0,2,15,3,2,7,28,0,0,0,1,5,0.287,0.355,0.304,0.107,0.0230769230769231,0,0,1,195,73,27,1,0
93,217,17,39,7,1,1,14,0,0,9,37,0,0,7,3,4,0.21,0.235,0.209,0.055,0,5,1,1,185,74,26,0,0
161,594,76,138,22,2,13,95,3,2,82,73,7,2,0,12,12,0.322,0.342,0.24,0.109,0.0186335403726708,0.652,1,1,215,75,27,0,0
87,288,38,80,11,2,3,40,1,1,34,32,2,5,1,5,6,0.358,0.361,0.298,0.083,0.0114942528735632,0.308,1,0,200,71,28,0,0
90,155,26,43,11,2,3,29,2,1,35,14,2,1,1,2,1,0.409,0.432,0.286,0.155,0.0222222222222222,0,0,1,183,72,35,0,0
149,527,75,175,34,5,8,73,22,12,64,43,7,8,2,8,13,0.407,0.461,0.345,0.129,0.147651006711409,0.523,1,1,180,71,31,1,0
141,472,113,151,30,5,27,111,60,9,114,41,8,1,0,12,2,0.444,0.576,0.298,0.256,0.425531914893617,0.933,0,1,160,67,33,0,0
152,616,79,186,27,1,17,105,14,11,29,38,6,9,1,10,17,0.337,0.432,0.296,0.13,0.0921052631578947,1,1,1,190,71,29,1,0
78,153,24,36,4,2,1,17,15,5,14,26,0,0,3,1,1,0.298,0.307,0.276,0.072,0.192307692307692,0,1,1,160,70,32,1,0
158,583,88,148,29,2,32,93,11,6,62,94,6,4,2,5,8,0.327,0.475,0.251,0.221,0.069620253164557,0.844,1,1,180,72,32,0,0
37,99,10,25,2,0,0,8,0,1,8,12,0,0,0,0,5,0.308,0.273,0.287,0.02,0,0,0,1,188,71,30,0,0
153,592,93,165,40,2,18,86,26,7,55,100,7,5,5,8,13,0.341,0.444,0.305,0.166,0.169934640522876,0,1,1,165,71,29,1,0
144,432,58,104,19,3,1,43,51,15,50,63,5,2,13,6,6,0.318,0.306,0.275,0.065,0.354166666666667,0.889,1,1,148,65,32,1,0
139,527,77,137,32,6,19,91,10,5,50,88,9,5,0,4,10,0.328,0.452,0.278,0.192,0.0719424460431655,0.608,0,1,175,74,34,1,0
100,327,36,92,16,6,3,38,0,1,18,34,8,2,3,1,4,0.322,0.394,0.306,0.113,0,0.7,1,1,182,72,33,1,0
104,344,43,104,18,10,2,34,6,5,29,31,3,4,2,2,9,0.361,0.43,0.326,0.128,0.0576923076923077,0.59,1,1,175,70,25,0,0
64,114,11,28,6,0,1,15,0,0,2,22,0,0,0,3,5,0.252,0.325,0.287,0.079,0,0.554,1,1,190,76,22,0,0
125,430,59,115,15,4,1,40,37,12,58,39,5,3,6,3,10,0.356,0.328,0.29,0.06,0.296,0.297,1,1,165,71,22,1,0
59,24,2,4,1,0,0,2,0,0,0,3,0,0,2,0,0,0.167,0.208,0.19,0.042,0,0,0,1,215,78,34,1,0
137,590,95,184,31,8,8,67,43,7,13,51,0,3,2,5,3,0.327,0.432,0.328,0.12,0.313868613138686,0.619,1,1,165,70,28,0,0
63,132,11,32,6,0,0,16,2,0,8,15,0,0,2,3,5,0.28,0.288,0.267,0.045,0.0317460317460317,0.633,1,1,160,70,37,1,0
162,665,130,215,42,6,10,63,9,5,86,54,7,6,0,2,17,0.404,0.45,0.34,0.126,0.0555555555555556,0.82,0,1,192,71,35,0,1
22,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,170,72,20,1,0
160,584,112,153,31,4,38,107,14,9,100,149,8,11,3,7,7,0.376,0.524,0.285,0.262,0.0875,0.747,0,1,195,74,27,1,0
110,260,32,62,2,2,1,20,1,0,34,29,0,1,11,0,5,0.329,0.273,0.265,0.035,0.00909090909090909,0.852,1,1,165,70,29,1,0
79,209,26,55,7,1,2,25,3,1,25,29,2,1,6,2,5,0.342,0.335,0.294,0.072,0.0379746835443038,0,1,1,180,71,31,0,1
110,272,32,71,7,0,5,35,10,5,7,39,3,4,2,5,8,0.285,0.342,0.283,0.081,0.0909090909090909,0.333,0,1,170,71,31,0,0
49,94,11,25,6,0,2,10,0,0,23,26,1,0,0,0,1,0.41,0.394,0.348,0.128,0,0,1,1,170,72,26,1,0
152,446,39,102,17,6,2,46,20,11,19,42,0,3,18,3,4,0.263,0.307,0.247,0.078,0.131578947368421,0.25,1,1,165,71,26,1,0
156,626,104,179,29,3,14,65,31,13,83,52,1,0,10,9,13,0.365,0.409,0.29,0.123,0.198717948717949,0.688,1,1,160,70,33,0,1
107,293,47,73,10,2,1,24,22,16,29,24,0,1,6,5,8,0.314,0.307,0.264,0.058,0.205607476635514,0.5,1,1,175,71,25,1,0
38,62,1,7,0,0,0,2,0,0,3,25,0,0,12,0,0,0.154,0.113,0.189,0,0,0,0,1,180,77,24,1,0
153,533,86,155,26,1,30,86,2,6,58,89,6,6,2,5,9,0.364,0.512,0.298,0.221,0.0130718954248366,0.945,0,1,183,74,28,1,0
83,164,20,43,4,3,4,25,3,2,9,16,1,2,5,3,7,0.303,0.396,0.265,0.134,0.036144578313253,0.667,1,1,168,72,33,1,0
132,440,55,125,26,4,11,66,5,5,42,54,5,2,3,8,8,0.343,0.436,0.298,0.152,0.0378787878787879,0.8,0,1,195,74,30,1,0
154,624,93,175,19,3,4,41,32,3,32,32,2,0,13,6,11,0.313,0.34,0.288,0.059,0.207792207792208,0.284,0,1,155,70,32,0,1
139,564,105,176,32,13,22,88,14,12,55,24,9,2,3,3,12,0.373,0.532,0.296,0.22,0.100719424460432,0.833,1,1,185,72,24,0,0
53,70,5,17,3,1,1,13,1,1,4,14,1,0,0,1,3,0.28,0.357,0.286,0.114,0.0188679245283019,0,0,1,178,74,33,1,0
83,169,16,43,8,0,1,13,13,5,5,22,1,1,0,0,3,0.28,0.32,0.288,0.065,0.156626506024096,0.167,0,1,195,72,25,1,0
36,97,7,26,4,0,3,15,0,0,2,20,0,1,7,3,0,0.282,0.402,0.299,0.134,0,1.1,0,1,210,76,33,0,0
153,564,77,136,22,3,30,110,3,4,93,106,6,2,3,7,11,0.347,0.45,0.244,0.209,0.0196078431372549,0.796,0,1,185,70,29,1,0
157,600,90,172,32,6,17,90,4,0,45,73,5,2,0,5,22,0.336,0.445,0.301,0.158,0.0254777070063694,0.567,1,1,195,73,29,0,0
162,606,98,189,32,14,23,112,16,12,41,64,4,8,1,5,14,0.361,0.525,0.317,0.213,0.0987654320987654,0.721,1,1,197,73,26,1,0
24,48,3,15,2,0,0,4,0,0,0,6,0,0,0,0,0,0.312,0.354,0.357,0.042,0,1,0,1,150,67,41,0,0
158,477,54,118,18,4,8,49,1,1,39,28,0,1,14,9,9,0.3,0.352,0.244,0.105,0.00632911392405063,0.578,1,1,170,69,26,1,0
162,646,91,192,25,3,33,115,9,6,38,90,10,1,7,4,15,0.335,0.498,0.302,0.201,0.0555555555555556,0.914,0,1,192,70,29,1,0
61,66,3,11,1,0,1,5,0,1,3,10,2,0,0,0,2,0.203,0.227,0.182,0.061,0,0,0,1,180,75,29,0,0
18,27,3,7,0,0,0,4,0,1,2,5,1,0,1,0,2,0.31,0.259,0.318,0,0,0.5,0,0,185,70,35,1,0
118,397,67,113,17,4,18,62,7,8,61,46,8,3,1,4,7,0.381,0.484,0.282,0.199,0.0593220338983051,0.857,0,1,195,73,30,0,0
32,67,1,11,2,0,0,3,0,0,2,15,0,0,14,0,0,0.188,0.194,0.212,0.03,0,0.5,0,1,210,73,27,1,0
107,81,12,25,3,0,2,11,1,1,12,10,3,0,1,1,3,0.394,0.42,0.329,0.111,0.00934579439252336,0,0,1,180,71,31,0,0
146,525,93,150,39,2,32,110,17,3,74,129,4,3,0,4,3,0.375,0.55,0.321,0.265,0.116438356164384,1.155,1,1,195,72,31,0,0
56,142,24,42,8,0,12,31,0,1,20,23,0,6,0,0,2,0.405,0.606,0.28,0.31,0,1.099,1,0,215,76,30,1,0
78,156,23,50,9,1,8,36,1,1,23,20,1,2,2,3,5,0.408,0.545,0.321,0.224,0.0128205128205128,0.5,0,1,170,73,34,1,0
112,363,64,103,18,4,15,59,3,7,38,38,3,2,1,7,9,0.349,0.479,0.278,0.196,0.0267857142857143,0.4,0,1,175,73,32,0,0
31,79,3,14,1,0,1,4,0,0,3,14,0,0,6,1,0,0.205,0.228,0.2,0.051,0,0.286,0,1,180,75,34,1,0
88,218,25,66,12,1,3,29,2,1,15,25,1,1,0,4,4,0.345,0.408,0.325,0.106,0.0227272727272727,0.5,1,1,200,74,25,0,0
75,169,28,45,7,0,6,21,4,0,10,21,0,0,0,1,3,0.306,0.414,0.273,0.148,0.0533333333333333,1.056,0,1,175,73,29,1,0
34,65,8,17,5,0,2,8,1,0,11,16,1,0,0,1,2,0.364,0.431,0.312,0.169,0.0294117647058824,0.667,1,1,198,73,30,0,0
25,48,1,5,0,0,0,1,0,0,2,22,0,0,9,0,0,0.14,0.104,0.192,0,0,0,0,1,200,77,35,1,0
134,502,85,142,19,5,11,53,47,12,73,69,3,2,6,6,3,0.372,0.406,0.306,0.124,0.350746268656716,0.615,0,1,170,69,32,1,0
149,554,99,171,35,3,39,130,3,2,80,140,14,3,0,8,11,0.394,0.594,0.345,0.285,0.0201342281879195,1.016,0,1,220,73,27,1,0
139,571,85,167,27,10,14,74,22,6,24,58,8,4,0,4,5,0.323,0.448,0.304,0.156,0.158273381294964,0.929,0,1,175,75,28,1,0
116,215,34,56,16,3,6,28,6,4,18,42,2,4,0,1,3,0.328,0.447,0.298,0.186,0.0517241379310345,0,0,1,195,73,28,1,0
153,543,73,125,22,1,23,82,1,3,83,86,9,7,1,7,13,0.336,0.401,0.231,0.171,0.0065359477124183,0.731,1,1,215,75,28,0,0
85,280,55,95,20,5,11,41,27,4,25,25,2,3,0,6,4,0.392,0.564,0.336,0.225,0.317647058823529,0.652,0,0,190,74,28,0,0
93,169,28,54,13,2,6,30,3,5,28,11,1,2,0,6,4,0.41,0.527,0.304,0.207,0.032258064516129,0.452,0,1,183,72,36,0,0
162,641,104,191,54,11,21,92,18,14,59,43,5,13,2,5,12,0.366,0.515,0.292,0.217,0.111111111111111,1.302,1,1,180,71,32,1,0
118,392,47,90,13,1,15,48,1,4,60,109,6,0,2,2,4,0.33,0.383,0.278,0.153,0.00847457627118644,0.549,0,1,193,75,32,0,0
49,38,5,15,1,0,1,4,1,1,10,0,3,0,2,0,1,0.521,0.5,0.378,0.105,0.0204081632653061,0.75,0,1,160,70,39,1,0
149,595,85,183,28,5,18,100,5,6,39,55,8,2,0,2,18,0.351,0.462,0.315,0.155,0.0335570469798658,0.827,1,1,190,71,30,1,0
158,589,99,150,23,4,37,107,2,5,68,79,8,3,0,4,8,0.333,0.496,0.237,0.241,0.0126582278481013,0.404,1,1,180,72,33,0,0
60,156,18,42,4,0,3,11,1,0,11,11,4,0,2,2,3,0.314,0.353,0.271,0.083,0.0166666666666667,0,0,1,188,71,31,0,0
142,478,85,120,20,8,17,78,23,7,71,88,5,0,3,9,13,0.342,0.433,0.27,0.182,0.161971830985915,0.41,1,1,165,71,30,1,0
154,497,72,130,26,6,5,60,53,13,41,84,2,5,13,7,6,0.32,0.368,0.301,0.107,0.344155844155844,1.067,1,1,148,65,33,1,0
103,339,47,112,19,3,12,45,2,2,20,31,3,1,5,4,12,0.365,0.51,0.333,0.18,0.0194174757281553,0.683,1,1,182,72,34,1,0
106,342,43,100,23,6,2,33,1,4,19,21,2,5,4,2,4,0.337,0.412,0.305,0.12,0.00943396226415094,0.333,1,1,175,70,26,0,0
130,425,61,117,21,3,16,60,1,0,53,70,6,1,1,6,6,0.353,0.452,0.293,0.176,0.00769230769230769,0.778,1,1,193,72,25,0,0
147,551,91,151,28,11,4,40,13,6,64,53,1,1,2,6,11,0.347,0.387,0.294,0.113,0.0884353741496599,0.604,1,1,165,71,23,1,0
32,78,8,18,3,0,3,12,0,0,0,13,0,0,6,0,3,0.231,0.385,0.242,0.154,0,1,0,1,195,75,24,1,0
138,565,79,184,18,5,12,69,22,14,18,45,4,4,5,2,2,0.35,0.439,0.337,0.113,0.159420289855072,0.68,1,1,165,70,29,0,0
64,156,8,39,9,1,0,10,1,3,8,17,2,0,1,1,5,0.285,0.321,0.279,0.071,0.015625,0.5,1,1,160,70,38,1,0
153,634,84,176,28,6,4,51,16,7,24,43,1,2,9,4,23,0.304,0.36,0.291,0.082,0.104575163398693,0.495,0,1,175,72,29,1,0
154,544,114,149,27,11,38,101,15,8,104,122,4,9,1,9,10,0.393,0.574,0.282,0.3,0.0974025974025974,0.229,0,1,195,74,28,1,0
152,519,64,146,20,3,4,47,8,11,52,40,21,1,5,4,25,0.345,0.355,0.296,0.073,0.0526315789473684,0.564,0,1,165,70,32,1,0
148,488,104,150,27,4,32,87,7,5,104,76,11,3,1,7,5,0.427,0.576,0.305,0.268,0.0472972972972973,0.894,0,1,180,72,32,0,1
45,4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.25,0.25,0.333,0,0,0,0,1,186,74,27,1,0
33,73,3,11,2,0,0,8,0,0,8,21,0,0,10,0,2,0.235,0.178,0.212,0.027,0,0.1,0,1,185,73,32,1,0
55,119,18,39,5,3,2,21,2,0,5,8,1,0,0,3,1,0.346,0.471,0.33,0.143,0.0363636363636364,0,1,1,205,74,28,1,0
152,474,59,116,21,5,5,50,23,5,25,67,0,2,11,2,4,0.284,0.342,0.275,0.097,0.151315789473684,0.596,1,1,165,71,27,1,0
143,519,72,139,25,2,14,52,18,11,75,58,9,0,8,4,11,0.358,0.405,0.277,0.137,0.125874125874126,0.946,1,1,160,70,34,0,1
125,387,53,99,21,2,16,55,1,3,43,84,11,4,1,3,7,0.334,0.444,0.286,0.189,0.008,0.814,0,1,190,72,29,1,0
105,195,26,58,5,2,2,23,6,5,16,23,3,0,3,3,5,0.346,0.374,0.324,0.077,0.0571428571428571,0,1,1,185,71,24,1,0
25,65,8,21,3,0,3,10,0,0,9,11,1,0,1,0,1,0.405,0.508,0.353,0.185,0,0,1,1,170,71,27,0,1
149,522,62,137,24,1,11,66,12,3,47,66,2,3,4,3,10,0.325,0.375,0.281,0.113,0.0805369127516778,0.872,0,1,183,74,29,1,0
75,125,10,22,5,0,2,13,1,1,9,17,0,0,2,0,4,0.231,0.264,0.189,0.088,0.0133333333333333,0.552,1,1,168,72,34,1,0
132,435,48,123,18,4,12,62,2,5,46,37,10,1,5,8,13,0.347,0.425,0.282,0.143,0.0151515151515152,0.364,0,1,195,74,31,1,0
156,654,78,192,31,5,3,43,27,5,24,40,1,1,11,2,6,0.319,0.37,0.308,0.076,0.173076923076923,0.702,0,1,155,70,33,0,1
64,137,16,36,10,1,0,14,3,2,28,16,1,0,1,1,1,0.386,0.35,0.295,0.088,0.046875,0.167,1,0,180,70,30,0,0
128,510,79,150,45,8,9,62,23,7,39,35,6,1,3,5,6,0.342,0.467,0.299,0.173,0.1796875,1.444,1,1,185,72,25,0,0
87,201,27,50,12,0,4,33,2,3,23,16,2,0,0,2,5,0.323,0.368,0.251,0.119,0.0229885057471264,0.452,0,1,150,70,35,1,0
34,86,7,25,3,1,0,13,0,0,3,14,0,0,3,1,0,0.311,0.349,0.342,0.058,0,1.75,0,1,210,76,34,0,0
159,555,84,150,32,0,23,84,2,5,96,96,9,7,2,7,13,0.38,0.452,0.287,0.182,0.0125786163522013,0.867,0,1,185,70,30,1,0
162,625,81,171,26,3,12,90,2,1,41,60,3,5,1,5,6,0.321,0.382,0.285,0.109,0.0123456790123457,0.641,1,1,195,73,30,0,0
33,67,3,5,1,0,1,4,0,0,4,35,0,0,7,0,1,0.127,0.134,0.129,0.06,0,0,0,1,215,76,25,1,0
132,485,63,133,24,8,5,63,14,6,31,54,3,6,1,11,7,0.319,0.388,0.293,0.113,0.106060606060606,0.267,1,1,197,73,27,1,0
75,77,15,24,1,1,1,11,2,1,3,7,0,0,0,1,1,0.333,0.39,0.329,0.078,0.0266666666666667,0.667,0,1,150,67,42,0,0
123,379,40,92,11,1,5,40,3,1,23,24,1,2,6,5,10,0.286,0.317,0.245,0.074,0.024390243902439,0.709,1,1,170,69,27,1,0
39,52,6,10,0,0,0,0,0,3,0,3,0,0,2,0,2,0.192,0.192,0.204,0,0,0.851,1,1,160,70,24,0,0
67,198,20,47,11,0,7,28,1,2,34,41,5,1,1,1,9,0.35,0.399,0.265,0.162,0.0149253731343284,1,0,0,200,74,32,1,0
39,57,4,9,0,0,1,4,0,0,1,11,0,0,0,0,2,0.172,0.211,0.178,0.053,0,0,0,1,205,75,26,1,0
162,639,89,202,36,9,21,113,10,5,40,70,9,1,1,8,17,0.353,0.499,0.326,0.183,0.0617283950617284,0.969,0,1,192,70,30,1,0
26,26,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0.222,0.192,0.2,0,0,0,0,1,180,74,27,0,0
137,435,61,123,22,3,17,71,4,7,53,58,16,9,4,4,8,0.369,0.464,0.291,0.182,0.0291970802919708,0.222,0,1,195,73,31,0,0
32,67,4,10,1,0,0,2,0,0,7,15,0,0,18,0,2,0.23,0.164,0.192,0.015,0,0,0,1,210,73,28,1,0
133,417,48,110,25,5,7,56,1,3,56,84,1,1,1,6,6,0.348,0.398,0.31,0.134,0.0075187969924812,1.125,1,1,195,75,21,0,0
139,511,82,140,13,5,27,97,14,11,58,133,2,9,0,3,8,0.356,0.477,0.319,0.204,0.100719424460432,1.317,1,1,195,72,32,0,0
76,174,20,32,9,1,6,19,0,0,30,32,5,1,0,0,6,0.307,0.351,0.191,0.167,0,0,1,1,215,76,31,1,0
33,66,2,8,2,0,0,6,0,0,3,13,0,0,12,0,1,0.159,0.152,0.151,0.03,0,0,0,1,180,75,35,1,0
118,322,44,95,21,2,5,48,1,0,21,27,2,0,1,3,8,0.335,0.419,0.307,0.124,0.00847457627118644,1.227,1,1,200,74,26,0,0
103,245,29,64,16,4,13,40,7,4,27,30,4,1,1,2,4,0.335,0.518,0.25,0.257,0.0679611650485437,0.301,0,1,175,73,30,1,0
36,60,11,15,3,0,3,9,0,0,5,11,0,0,2,1,1,0.303,0.45,0.255,0.2,0,0,0,1,190,77,24,0,0
151,587,93,163,25,4,17,58,45,4,71,70,3,0,6,1,9,0.355,0.421,0.291,0.143,0.298013245033113,1.12,0,1,170,69,33,1,0
155,540,85,143,32,2,35,101,8,7,100,135,15,11,0,4,10,0.388,0.526,0.289,0.261,0.0516129032258065,1.287,0,1,220,73,28,1,0
155,598,62,172,34,3,11,68,33,7,39,89,11,2,3,3,9,0.332,0.41,0.321,0.122,0.212903225806452,0.526,0,1,175,75,29,1,0
128,266,40,72,13,4,9,36,9,5,28,65,3,1,0,3,3,0.339,0.451,0.323,0.18,0.0703125,0.967,0,1,195,73,29,1,0
122,472,68,127,20,4,10,49,28,3,28,68,3,5,2,3,4,0.315,0.392,0.295,0.123,0.229508196721311,0.778,0,1,190,74,29,0,0
90,146,18,36,9,1,1,14,2,2,28,24,6,2,0,4,3,0.367,0.342,0.28,0.096,0.0222222222222222,0.333,0,1,183,72,37,0,0
156,623,90,170,39,5,16,72,17,8,51,62,6,6,1,11,15,0.329,0.429,0.277,0.156,0.108974358974359,0.508,1,1,180,71,33,1,0
119,342,54,87,14,1,19,57,2,4,49,100,11,1,3,2,4,0.348,0.468,0.302,0.213,0.0168067226890756,0.626,0,1,193,75,33,0,0
53,108,12,17,1,1,3,10,1,1,10,21,1,1,4,0,2,0.235,0.269,0.167,0.111,0.0188679245283019,0,0,1,175,71,26,1,0
37,33,2,10,1,0,0,6,0,0,3,4,1,0,1,0,0,0.361,0.333,0.345,0.03,0,3,0,1,160,70,40,1,0
154,617,73,183,27,1,6,71,2,3,35,70,6,3,1,10,20,0.332,0.373,0.321,0.076,0.012987012987013,0.813,1,1,190,71,31,1,0
159,587,81,162,23,2,27,93,1,1,59,69,6,6,1,9,20,0.343,0.46,0.27,0.184,0.00628930817610063,0.575,1,1,180,72,34,0,0
110,304,54,71,10,0,0,10,27,8,65,48,2,2,5,1,4,0.371,0.266,0.276,0.033,0.245454545454545,0.243,0,0,185,71,30,0,1
40,75,5,23,1,0,0,6,0,1,5,3,1,0,0,0,0,0.35,0.32,0.319,0.013,0,2,0,1,188,71,32,0,0
141,486,74,145,30,7,22,96,32,8,66,54,7,4,1,10,10,0.38,0.525,0.293,0.226,0.226950354609929,1.101,1,1,165,71,31,1,0
138,440,54,109,23,1,2,46,38,11,42,56,1,1,9,4,6,0.312,0.318,0.277,0.07,0.27536231884058,0.451,1,1,148,65,34,1,0
130,472,67,148,34,5,6,69,3,1,34,36,8,2,4,1,12,0.361,0.445,0.329,0.131,0.0230769230769231,0.524,1,1,182,72,35,1,0
80,204,16,44,9,2,4,30,2,0,14,9,1,0,2,6,6,0.259,0.338,0.203,0.123,0.025,0,1,1,175,70,27,0,0
150,520,77,138,27,6,18,78,0,5,75,75,14,2,1,4,13,0.358,0.444,0.278,0.179,0,0.84,1,1,193,72,26,0,0
30,63,3,9,1,0,0,5,0,0,2,13,0,0,13,0,1,0.169,0.159,0.18,0.016,0,0,0,1,175,74,30,0,0
30,52,5,7,1,0,0,4,0,0,3,14,0,0,6,1,1,0.179,0.154,0.179,0.019,0,0,0,1,195,75,25,1,0
141,559,78,148,25,8,11,48,25,5,29,51,3,3,7,6,8,0.302,0.397,0.272,0.132,0.177304964539007,0.799,1,1,165,70,30,0,0
155,625,72,179,32,4,3,46,10,6,30,34,8,2,12,3,17,0.32,0.365,0.298,0.078,0.0645161290322581,0.945,0,1,175,72,30,1,0
21,53,7,15,0,2,0,4,0,0,1,14,0,0,3,0,1,0.296,0.358,0.385,0.075,0,0,0,0,190,75,27,1,0
145,513,93,129,27,2,21,78,19,6,91,103,12,4,0,8,4,0.364,0.435,0.272,0.183,0.131034482758621,0.611,0,1,195,74,29,1,0
108,351,38,77,12,0,0,25,8,1,25,29,8,1,4,5,14,0.27,0.254,0.235,0.034,0.0740740740740741,0.967,0,1,165,70,33,1,0
128,447,82,132,27,2,29,93,12,5,70,90,8,1,0,13,5,0.382,0.559,0.302,0.264,0.09375,0.543,0,1,180,72,33,0,1
71,150,12,34,9,1,7,24,0,1,15,32,3,0,0,1,4,0.295,0.44,0.241,0.213,0,0.452,1,1,195,74,31,0,0
81,160,14,35,7,0,1,9,0,0,25,31,0,0,4,0,3,0.324,0.281,0.266,0.062,0,0.573,1,1,165,70,31,1,0
34,72,1,6,0,0,0,3,0,0,4,22,0,0,14,0,0,0.132,0.083,0.12,0,0,0,0,1,185,73,33,1,0
55,116,20,32,4,1,3,20,0,2,13,22,0,0,0,1,0,0.346,0.405,0.315,0.129,0,0.4,1,0,180,73,27,0,0
67,190,19,57,10,1,2,28,2,1,3,12,1,4,3,3,5,0.32,0.395,0.307,0.095,0.0298507462686567,0,1,1,205,74,29,1,0
23,29,3,5,1,0,0,1,0,0,0,7,0,0,6,0,0,0.172,0.207,0.227,0.034,0,0,0,1,190,75,22,1,0
143,461,66,127,24,6,7,50,13,10,26,59,1,3,9,2,2,0.317,0.399,0.302,0.124,0.0909090909090909,0.462,1,1,165,71,28,1,0
103,346,44,93,13,3,8,43,10,4,42,35,7,2,2,3,9,0.349,0.393,0.278,0.124,0.0970873786407767,0.9,1,1,160,70,35,0,1
127,198,43,43,8,2,0,16,46,12,16,33,0,2,5,2,2,0.28,0.278,0.257,0.061,0.362204724409449,0.5,1,1,190,75,23,0,1
94,228,19,44,7,0,4,23,0,0,36,41,11,0,0,2,3,0.301,0.276,0.216,0.083,0,0.695,0,1,190,72,30,1,0
96,234,33,58,13,1,3,23,3,2,17,31,0,1,9,3,6,0.298,0.35,0.271,0.103,0.03125,0.182,1,1,170,72,22,1,0
62,100,17,21,8,1,1,12,0,1,14,19,1,0,1,1,1,0.304,0.34,0.247,0.13,0,0,0,1,165,72,29,1,0
42,86,15,22,5,0,6,13,0,0,6,9,1,0,0,2,2,0.298,0.523,0.219,0.267,0,1.262,1,1,185,73,28,1,0
162,628,120,186,33,3,36,139,22,12,71,51,6,11,0,12,10,0.371,0.53,0.271,0.234,0.135802469135802,0.61,1,1,190,73,30,1,0
101,198,28,33,6,2,0,9,5,1,29,33,0,1,11,3,3,0.273,0.217,0.196,0.051,0.0495049504950495,0.258,1,1,170,73,35,1,0
130,464,73,128,19,0,22,80,4,2,67,73,8,0,3,4,11,0.364,0.459,0.284,0.183,0.0307692307692308,1.024,0,1,197,73,32,1,0
34,45,3,8,1,0,2,5,0,0,0,25,0,1,6,0,0,0.196,0.333,0.333,0.156,0,0.2,0,1,235,77,35,1,0
38,70,1,9,1,0,0,3,0,0,0,33,0,0,15,0,2,0.129,0.143,0.243,0.014,0,0.333,0,1,200,75,28,1,0
148,569,80,162,29,1,7,49,37,12,43,74,3,3,2,4,6,0.336,0.376,0.315,0.091,0.25,0.561,1,1,170,68,32,0,0
33,68,0,9,4,0,0,6,0,0,1,18,0,0,8,0,4,0.145,0.191,0.18,0.059,0,0.333,0,1,230,79,26,0,0
110,409,78,130,15,3,3,44,18,8,73,46,7,0,8,3,9,0.419,0.391,0.35,0.073,0.163636363636364,1,1,1,170,72,34,0,0
19,54,8,16,2,2,1,5,1,1,5,11,0,0,1,0,3,0.356,0.463,0.357,0.167,0.0526315789473684,0,1,1,190,72,24,1,0
122,396,59,126,16,4,3,35,16,9,27,48,2,2,3,1,6,0.364,0.402,0.355,0.083,0.131147540983607,0.786,0,1,175,71,27,0,1
149,590,91,166,25,3,16,84,19,7,64,73,5,0,6,6,18,0.348,0.415,0.296,0.134,0.12751677852349,0.929,0,1,155,74,31,1,0
61,63,8,20,5,1,1,8,0,0,14,13,2,1,0,0,2,0.449,0.476,0.388,0.159,0,0.929,1,1,180,72,32,0,0
